A3VV6Q18NFUCSX,0000031887,5.0,1374105600
AH3F12SYJ693R,0000031887,5.0,1360713600
ACR9ES55PCMHO,0000031887,5.0,1387584000
A1D7AK2ZV16V2X,0000031887,4.0,1389571200
A2RV0NHF7ODWPX,0000031887,4.0,1374451200
AIYL9P9I7J5TG,0000031887,5.0,1353715200
A1RLQXYNCMWRWN,0000031887,5.0,1357257600
A8U3FAMSJVHS5,0000031887,5.0,1398556800
A3TUTGXQP1X0SI,0000031887,1.0,1384560000
AWL1LVO2QI6I2,0000031887,5.0,1358380800
A5T4F8B7XF3AU,0000031887,5.0,1389484800
A2B62F0GQMUVY0,0000031887,2.0,1352764800
A3F97HTSL814QD,0000031887,1.0,1391731200
A3GEOILWLK86XM,0000031887,5.0,1394841600
A27PG9BXVRT7V8,0000031887,5.0,1364428800
A27UF1MSF3DB2,0000031887,4.0,1396224000
A2EKHP38KG3ZV2,0000031887,5.0,1347321600
A2RAGC7VLO78QG,0000031887,4.0,1353888000
A154EV8GA9YI2V,0000031887,3.0,1354665600
APQHMWBFEZF2I,0000031887,5.0,1354492800
A1YDI7KVXKL5DG,0000031887,5.0,1391299200
A2EENASQDJAN1N,0000031887,5.0,1388793600
A12OFS8WQP86O5,0000031887,5.0,1297123200
A1LFDDL85CKP74,0000031887,1.0,1399939200
ATDL69N2MREWP,0000031887,3.0,1389052800
A2TWG16MB2V7VI,0000031887,5.0,1360540800
A2DMMA8Q16GKM4,0000031887,5.0,1386633600
A33CIS842YHGDM,0000031887,4.0,1370995200
AHUNCBKNI8HV8,0000031887,5.0,1373587200
A16GFPNVF4Y816,0000031887,5.0,1399075200
A1716964DOSFDG,0000031887,5.0,1396915200
A2UWVZDUHXTBPI,0000031887,5.0,1360886400
AMKWM9Q2EREKH,0000031887,5.0,1369094400
A2SHUHMONLRZAB,0000031887,1.0,1396569600
AFQQ45LMEK5BX,0000031887,5.0,1311379200
A21HG0C4WEF3F0,0000031887,5.0,1352937600
A28E4JIUJA10DK,0000031887,5.0,1402272000
A3W00ZUSJPRX9N,0000031887,5.0,1360195200
A3OZGN4EQ41P3Z,0000031887,5.0,1381017600
A3E5XFP01OKX0I,0000031887,1.0,1400889600
A1QXUU7K9SZKNU,0000031887,5.0,1361404800
A3SBYCJ5VZQ63O,0000031887,4.0,1298332800
A28H9Q6NYL4W4D,0000031887,1.0,1385078400
A2DCWJN4ZXC0VR,0000031887,5.0,1390608000
A1V0QH4MR2Q5U5,0000031887,4.0,1358294400
A1SAFJHKTHT5PY,0000031887,5.0,1399334400
A3RHTZCFS4A95W,0000031887,4.0,1399334400
A35R2GQMARPJXL,0000031887,5.0,1355529600
A1UF7LU4WSL5JO,0000031887,5.0,1361404800
A391HU19SKEQNU,0000031887,5.0,1381708800
A2NAJECPOEB0Q5,0000031887,1.0,1388361600
AEXHAUK8HZPV2,0000031887,4.0,1361145600
A36CRQ69MNVZYQ,0000031887,3.0,1388966400
A3KA7Y9BUFBLZG,0000031887,5.0,1401926400
A2O1P7TBMZOKWY,0000031887,5.0,1397779200
A3BEIPWKH3HO35,0000031887,5.0,1379030400
AVJ2W6ICJZNO7,0000031887,5.0,1358035200
A1O1PO154JNB2G,0000031887,1.0,1386288000
A2P6MS3OD0YWFP,0000031887,1.0,1378166400
A186E2SU6URFZI,0000031887,1.0,1402531200
A2Y0ZD9CYGAS1S,0000031887,4.0,1369958400
A2M2APVYIB2U6K,0000031887,5.0,1356220800
A3UXU27UJPI4IN,0000031887,5.0,1364947200
A3R59KR8Q7DMM0,0000031887,5.0,1356480000
A1NJ71X3YPQNQ9,0000031887,4.0,1384041600
A3EERSWHAI6SO,0000031887,5.0,1349568000
A3ALV0F2SH1AXF,0000031887,4.0,1370563200
A1E46DETBW0JSE,0000031887,4.0,1357084800
AN2R2NG38CIDF,0000031887,5.0,1395100800
A27IDO1NWJ272M,0000031887,4.0,1369267200
A18AC22XNV0XBM,0000031887,4.0,1400544000
A1TBWRXV7KVHPC,0000031887,5.0,1374278400
A36WZWBB8084BK,0000031887,5.0,1354320000
AX1QE6IR7CHXM,0000031887,5.0,1388620800
A2UJ1VMAKUJAI,0000031887,1.0,1389398400
A3Z4290BT9KUD,0000031887,2.0,1370044800
A1SO9UDMRTT611,0000031887,5.0,1381536000
A12GW7YBQG2ZBR,0000031887,4.0,1389830400
A1ERJUW9WFLCEK,0000031887,5.0,1362441600
A3NAIJ23140GQP,0000031887,4.0,1356393600
A37GB9J0EQHKP3,0000031887,5.0,1364169600
A3NER8PFJ0XER6,0000031887,5.0,1358380800
A25VIWXB0MUO1N,0000031887,4.0,1381363200
A2A2WZYLU528RO,0000031887,5.0,1391040000
ABJ9MRE79N0A1,0000031887,5.0,1324425600
A25XPBOOCRNZRL,0000031887,5.0,1309392000
A19S9I2XSP3CYG,0000031887,5.0,1395187200
A35KX2A41JYW1M,0000031887,3.0,1387238400
ALOPQNEP8OMP3,0000031887,5.0,1355184000
A341ISIK9PQZMI,0000031887,5.0,1358985600
A2EY27ZXAXAIA8,0000031887,4.0,1358985600
A1N87O8HTSOJ8Y,0000031887,3.0,1386547200
A399R3BDSXRHKH,0000031887,5.0,1359504000
A1IJ4Z3204XZ6N,0000031887,5.0,1381276800
A13VT2F9H98P93,0000031887,5.0,1354665600
A1GDPIHRKM6SRM,0000031887,5.0,1354665600
A1Y5A0H9VMC5HI,0000031887,5.0,1357516800
A2KQPJ4W5J80F,0000031887,4.0,1357084800
AYZT2ZFPA26VQ,0000031887,5.0,1374969600
A2KIX9UZRE868S,0000031887,5.0,1362009600
A391EXIT5TFP72,0000031887,5.0,1321056000
A3O4EIX37041EG,0000031887,5.0,1360627200
A1Y7TEPEPE2CQM,0000031887,2.0,1371427200
A20JP65QJIWNZ0,0000031887,4.0,1381363200
A31GF7N0YJ4E55,0000031887,3.0,1357171200
A1N0GUR801XSA7,0000031887,5.0,1383350400
A303S1A2UP7SN,0000031887,2.0,1393891200
ASUNY8VZJONVG,0000031887,4.0,1352419200
A3MW7JNPGIKP5C,0000031887,5.0,1400630400
A222TMF8KD00RK,0000031887,5.0,1391817600
A3FM1AYIXCAWOS,0000031887,5.0,1383436800
A3DIEB054V8KQO,0000031887,5.0,1348012800
A34ATJR9KFIXL9,0000031887,5.0,1361664000
A2MFEBXRQU3G70,0000031887,5.0,1356652800
AQMWKJ2LWX81V,0000031887,4.0,1389052800
AJ6B83I4YJHYW,0000031887,5.0,1372636800
A3IN7097CM4NWZ,0000031887,5.0,1375056000
A2NHBXSZ698TI6,0000031887,5.0,1369526400
A32Q3ERO9X6UFC,0000031887,4.0,1386892800
A34RWOVM9DHVF7,0000031887,4.0,1394150400
A2OGDC4M2M5YG,0000031887,4.0,1382227200
A3GRICINC32QPL,0000031887,5.0,1359417600
A1PZENATLHGO3C,0000031887,4.0,1360627200
A1B6RXTRUKDA8,0000031887,5.0,1358812800
A26A4KKLAVTMCC,0000031887,3.0,1395273600
A1MXJVYXE2QU6H,0000031887,5.0,1367020800
A2NXWW4QCL1EU1,0000031887,5.0,1296604800
APMPB8A9M9JYK,0000031887,4.0,1356825600
A34V39HVT8KUCH,0000031887,1.0,1383523200
A3US4LXG77WEJE,0000031887,5.0,1357516800
A2XJ13PIXVJFJH,0000031887,1.0,1399852800
A1R8K1QN0X8QBA,0000031887,5.0,1387238400
A2CRLM66MR5O9T,0000031887,3.0,1379635200
A287XY94U7JDM8,0000031887,5.0,1387843200
A2N086AD3ATP9S,0000031887,5.0,1360540800
ANIZNAHNP25QH,0000031887,4.0,1394409600
A3E431659J7YL,0000031887,5.0,1377993600
A25614HBGJ9QB7,0000031887,5.0,1378425600
A3HTK3AXNRQPB4,0000031887,5.0,1381190400
AIOBIJPQQYVGF,0000031887,5.0,1356652800
A3FJTVM4IPI1EH,0000031887,1.0,1388448000
AVO4HVY3FB4V9,0000031887,5.0,1363478400
AL9TMYF2F9KG4,0000031887,1.0,1355961600
A1X2FUL63CP7VJ,0000031887,5.0,1361577600
AFXH949RTJAQ7,0000031887,5.0,1398729600
A133IR93TLOVP2,0000031887,2.0,1304208000
A1V464PW4ZANJG,0000031887,5.0,1357344000
A2EG8HE11LJ607,0000031887,4.0,1392163200
A1COBK3A74D4LM,0000031887,1.0,1395360000
A23GG2TKYMRVN9,0000031887,4.0,1382659200
A81G529LBP1QS,0000031887,5.0,1389744000
A34XW9BT605VKF,0000031887,4.0,1384041600
A1JR9KKF6UKUWW,0000031887,5.0,1359504000
A1M7MWBQJEJWLY,0000031887,5.0,1260662400
A2TG259EXI9PJ0,0000031887,5.0,1353801600
A3CUJXOEDKEG6Z,0000031887,5.0,1383004800
A32RATXYQYQGKD,0000031887,5.0,1357344000
A2CVMPLEVPROEJ,0000031887,5.0,1389225600
A1MLV9MT4IXA0T,0000031887,5.0,1353110400
AIYX758V2D0UB,0000031887,5.0,1350518400
A1YSA1CX7C2ZPK,0000031887,2.0,1395100800
AQ2NZ5X891VX1,0000031887,5.0,1295308800
ACZ9WSDD2ZUOJ,0000031887,3.0,1368057600
A1ZU1YW5FL9D67,0000031887,5.0,1387756800
A37UGK880T4JRQ,0000031887,5.0,1362182400
A14LUEGQU5B7Y3,0000031887,5.0,1369872000
A3EO6YX8PSSUUZ,0000031887,5.0,1396310400
A1S50GMFBQLUCJ,0000031887,5.0,1390953600
A25KV0BO428QJJ,0000031887,5.0,1351728000
A212HMSQUF21Z5,0000031887,5.0,1293408000
A2SX7X8QGQVCJU,0000031887,5.0,1351036800
A21YJOST89OS1H,0000031887,5.0,1373587200
A1BRPZYSTVCZLS,0000031887,1.0,1323993600
AEZ77DW99I6SZ,0000031887,5.0,1358121600
A1EWC0AWPCEHUS,0000031887,5.0,1357948800
A2LR2PAE5YNP65,0000031887,5.0,1326067200
A35PHNBGSS8YWD,0000031887,5.0,1392163200
A68SIE64OB4T4,0000031887,2.0,1355875200
A3GE05CK3EL14U,0000031887,5.0,1362614400
AQX47Z9L6637G,0000031887,5.0,1323561600
A23K73OVXJ04EG,0000031887,5.0,1391212800
A2Q6UWR5PBHTJS,0000031887,5.0,1358553600
A1KP16CKN1GIP4,0000031887,5.0,1353715200
AYF46C77A84TG,0000031887,2.0,1388966400
A1HEEWIJD0XDO1,0000031887,5.0,1384300800
A34JGTPWJEHDYM,0000031887,2.0,1365379200
A2VTH3GPYRP7CW,0000031887,4.0,1375488000
A2ZB1Y6MKK6B1T,0000031887,5.0,1357257600
A1PWEAAMW2MM9,0000031887,5.0,1389484800
A1E5AQQP52ADQE,0000031887,1.0,1386288000
A2P96LC6D5436E,0000031887,5.0,1376870400
AAAS16VM0CST9,0000031887,5.0,1352764800
A2MAZRRM87IJCA,0000031887,5.0,1386633600
AM9NMIHDKFWGS,0000031887,1.0,1396483200
AJZPHJR944IBB,0000031887,4.0,1365552000
A3T6ZQONABIJSG,0000031887,5.0,1358035200
A134RPJXCKJ0I8,0000031887,5.0,1367366400
A1QMMKTGQUB6PJ,0000031887,5.0,1374192000
ARTHT19OB79VZ,0000037214,1.0,1389571200
A2H34UBQY7SN9Q,0123456479,5.0,1368835200
ACOXC39822RWV,0123456479,5.0,1393459200
APT3O110I273X,0123456479,4.0,1255132800
A1748IHH3OR5LU,0123456479,5.0,1225411200
A16OS5CPJ2N2UA,0123456479,5.0,1393545600
ADZ9F71VLBAZJ,0123456479,4.0,1375228800
A2PWRE7SAU4HUG,0123456479,5.0,1389398400
A2RJO3XU92JT5U,0123456479,5.0,1362268800
A1H30BKG43A6VR,0123456479,5.0,1214870400
A3O1X0U1ELQICF,0123456479,4.0,1370908800
A2WNN1DQVL4LH5,0123456479,5.0,1383782400
A20WOTOJZVVWW9,0123456479,5.0,1370908800
A3DD9SQ64QO19Y,0123456479,4.0,1321228800
A17XZMTMQLG4LA,0123456479,5.0,1375747200
A170UZYK5FDHOS,0123456479,4.0,1391212800
A1ZPOCG2ST2CY3,0123456479,5.0,1390089600
A2EETIQK5PSJKZ,0123456479,5.0,1392768000
A1WDJIFL2F4QJA,0123456479,5.0,1348444800
A3RB1JA72Z0TUN,0123456479,3.0,1387411200
A218H3W7SB7A5D,0123456479,5.0,1383955200
A2IC8OGIOP2YKZ,0123456479,5.0,1323475200
ATEH8GMI8UYSD,0123456479,5.0,1357689600
A3CSAIBMGZDYM8,0123456479,5.0,1354924800
A1Z2SHX8RRJZDC,0123456479,5.0,1361491200
A20Z6HO5DQ36KS,0123456479,5.0,1349913600
AY2UQ531PK65J,0123456479,5.0,1216771200
A2UOQMB8VE8E79,0123456479,5.0,1389398400
A1YWXENYK9CIAL,0123456479,5.0,1371772800
A63EUAG9DACRI,0123456479,5.0,1400803200
A2F95JME3026JV,0123456479,5.0,1377129600
A1C3X3ZDLGZOHI,0123456479,5.0,1388534400
A3Q5BEHZFQU2D0,0123456479,5.0,1391299200
A3V9DEAGEA3GXH,0123456479,4.0,1356566400
A3RTME2M935XS5,0123456479,4.0,1335225600
A2N4UU87R1L9H1,0123456479,4.0,1387497600
A2NNP814NVIGLT,0123456479,4.0,1360713600
ACN3ACZJIKI20,0123456479,5.0,1392595200
A1QHTJPL56VHE4,0123456479,5.0,1402790400
ASPTVSMATDGU2,0123456479,3.0,1357603200
A1XOVUP0RBM56J,0123456479,5.0,1373328000
A1XOJ5INCOVF6V,0123456479,1.0,1296432000
AK2MAGPY3H0QH,0123456479,4.0,1388448000
A3AD0ZFH272K5K,0123456479,5.0,1390608000
A33BNMY2NJJDDH,0123456479,3.0,1383696000
A1JC50F14SLAEV,0123456479,3.0,1399852800
A38DT5S5NJ2HQ1,0123456479,5.0,1383091200
A2UTLJNDXEFW04,0123456479,5.0,1362528000
A2R1DDSUTVU1LP,0123456479,5.0,1369180800
AC6NLAHR2G0MM,0123456479,5.0,1361491200
A388EAON416UH1,0123456479,3.0,1393286400
AMXD6OEP9MNOK,0123456479,3.0,1389052800
A1GMJPQ8CI1XGN,0123456479,4.0,1364601600
A3IRAGFSR5XXQJ,0123456479,5.0,1362873600
A381S1ZTJCXG2B,0123456479,5.0,1376784000
A356CC92CDOJ7C,0123456479,5.0,1385251200
A3RJ9C14IJRZMM,0123456479,5.0,1388793600
A3ROFO05SFG7WL,0123456479,5.0,1218153600
A2CGVZ5T7EGHVI,0123456479,4.0,1399507200
A1LOFG5JBNK4U1,0123456479,5.0,1285891200
A344BLR99EB41J,0123456479,4.0,1169424000
A1MRUBM5YSDYV2,0123456479,5.0,1325203200
A8WD29DKN8ZC3,0123456479,4.0,1388102400
A3NG1VB6ZDGF9I,0123456479,5.0,1392768000
A13RE4O0XDGFJV,0123456479,5.0,1359072000
A2LFGCOH1O3SBT,0123456479,5.0,1361577600
A39OBDN8OPPS9T,0123456479,5.0,1342483200
AXC0QIGJYU1B,0123456479,5.0,1383696000
A3FQCGXV920YYF,0123456479,5.0,1373846400
A3MOFXPU6SHI5X,0123456479,1.0,1387929600
A3PLD2LT0RZ6YC,0123456479,3.0,1358726400
AOT2SIJLCZRQA,0123456479,5.0,1386288000
A10J25J84YZG5L,0123456479,4.0,1389225600
A1NVEFVLLB2XUF,0123456479,4.0,1384992000
A3PGE0AKFAUVO7,0123456479,5.0,1376265600
A1D3FVOXMLENBP,0123456479,5.0,1384300800
AQQRK4VFO3GL0,0123456479,5.0,1291939200
A311MMM7CKZ6X9,0123456479,5.0,1355616000
A3GT1IDKMV90OJ,0123456479,2.0,1384300800
A1KI7OVGTVEMPJ,0456787283,1.0,1363392000
A2EG5K051HXX62,0456808574,5.0,1398643200
A3UT121C8B1S4U,0456830197,2.0,1371081600
A16IT0WAEWVLDK,0456838384,5.0,1385510400
A1HR7TTNFLBY7P,0456840532,1.0,1365206400
A39HRNRUXVUASX,0456844570,4.0,1401840000
A1N2MNBCX9F3RO,0456856293,5.0,1375660800
A2H8WPJY8D4WDT,0641674791,4.0,1353888000
A3VEC14XGEJASF,0641997078,5.0,1344988800
A3C96YKMJ2U3G0,0681256036,4.0,1359676800
AY4IFSFLOGB4J,0681358173,3.0,1322179200
APV9JT8I1HLFD,0681358173,4.0,1355788800
A1ROHEEF6RV6A7,0681358173,5.0,1324425600
A27V692OXIH506,0681358173,5.0,1404086400
A2YR272YWI5USX,0742403920,3.0,1329177600
A18GBSM5YDHYE8,0742403920,5.0,1370217600
A1OILV3YSO22UK,0742403920,1.0,1367971200
AV8G385PVKYKU,0742403920,4.0,1359936000
A1LA38OFK31BEF,0742403920,1.0,1365206400
A3DI3U4ROOTQY9,0742403920,5.0,1396396800
AD1IBZH2GNGY7,0742403920,5.0,1355961600
A3MO1WDF03ON4F,0742403920,5.0,1355875200
A1SL7JEI4LC0XV,0742403920,5.0,1363737600
ATBFO32A0ABXR,0742403920,5.0,1321142400
A2AJF8CVWET416,0742403920,5.0,1200787200
A5RRAC0R2WCC6,0742403920,5.0,1355097600
AIK37D0FQG5RE,0742403920,1.0,1361318400
A29M9VHAJWWETA,0742403920,4.0,1271376000
A95J8AXP0M20X,0742403920,4.0,1307491200
AKJPWTLMAVBP0,0742403920,3.0,1355529600
A11YX71I94TIJT,0742403920,4.0,1356307200
A24NE28J76VCBJ,0742403920,5.0,1335139200
A20NQFJ0X2FIQ7,0742403920,5.0,1364947200
A27VDACMC5CI34,0742403920,2.0,1356912000
A3BEYGHI7OPMSF,0742403920,5.0,1404604800
A38OE03HNRQSJL,0742403920,5.0,1362268800
A2GYGNQG45GW6Y,0742403920,4.0,1293580800
A14DSZHWHWPH1A,0756029104,3.0,1393632000
A7JOP0CXW8DY3,0756029929,5.0,1386892800
A25MBUR7CGQXKT,0765599864,4.0,1268006400
A94SIAS06LGQ5,0839933363,5.0,1206576000
AATXF8347XZ5T,1028907516,5.0,1405555200
A2CTFI1QQD1J08,1094780162,5.0,1365465600
AFP4UF1P3UX7U,1304567583,5.0,1387843200
AFP4UF1P3UX7U,1304567613,5.0,1387843200
AVOGV98AYOFG2,1304743128,5.0,1397606400
AQUHJVX6O882V,1304743128,5.0,1397606400
AF3EVH5OFWIQN,1304743128,5.0,1397606400
A18FXZCNLHHAQJ,1304743128,5.0,1405728000
AVOGV98AYOFG2,1304743594,5.0,1397606400
AQUHJVX6O882V,1304743594,5.0,1397606400
AF3EVH5OFWIQN,1304743594,5.0,1397606400
A18FXZCNLHHAQJ,1304743594,5.0,1405728000
ATKWBT9JP7CL1,1340918064,5.0,1369699200
A3BLF6DLLICTZA,1394751931,2.0,1358294400
A1NXX93CJCFG6K,139475891X,5.0,1371254400
A11FP9FV8VTUID,139475891X,3.0,1371081600
A38OF6DP1VDQ2Y,1397458135,4.0,1368403200
A28IUF2HQ5KOLQ,1403799385,2.0,1326672000
A1YUEB85CT9E4V,1412718031,5.0,1395705600
A3MGVQS056SKJK,1412718031,5.0,1374624000
A1QESTSXZFMPS0,1412718031,5.0,1363737600
A1ETFYF6JBE5M4,1412718031,3.0,1391040000
A291XRV4F0MW9Y,1412718031,5.0,1396310400
A33OKKQNEQ0Z5R,1412718031,5.0,1372809600
A22KG3U4GOPJRK,1412718031,4.0,1377561600
A2MNURAV9K57H8,1412718031,4.0,1386633600
A2S1DIY8HSZTMP,1412718031,5.0,1360540800
A8BFE9N4NK3O4,1412718031,5.0,1357430400
AL8ZADXT1OFGN,1412718031,5.0,1400544000
A2JGFA9J08GS4A,1412718031,4.0,1372204800
A1V7J98C041M02,1412718031,5.0,1384732800
A1XY9QDAKS06B0,1412718031,4.0,1337644800
AITIRR98NIZ2D,1412718031,5.0,1397088000
A2ORM2KZ03O8RM,1412718031,5.0,1353456000
A23I5I4K77N533,1412719410,1.0,1343606400
A18PMN2VYJ73Z6,1412719410,1.0,1379030400
A2AHEIJ6IS0W75,1412719410,1.0,1348790400
A2CTWBLRNADO8I,1412719410,1.0,1372464000
A2OBG6WWO8566N,1465014578,4.0,1359158400
A3I3K19K2HHVLD,1465014578,5.0,1354665600
A1WQCP6S9VUIWJ,1564518620,5.0,1353888000
AV5DLMFG4JZB6,1564518620,2.0,1365465600
ANMWFOUEFCPRK,1564518620,5.0,1384646400
A1JV3HJWIFB8T0,1564518620,2.0,1378339200
A1ERFQ8PSRWPIU,1564518620,5.0,1357344000
A1697A508DJ9II,1564518620,5.0,1220832000
A1IREN6UNDOB8K,1564518620,5.0,1366675200
ALCLEF26KV34M,1593153767,5.0,1229817600
A303WDIBIQJ21,1595067566,5.0,1333324800
A33OM8MS6GRMXI,1608299562,1.0,1364169600
AYH93NUM8D9T3,1608299562,1.0,1319414400
A1H70ZVQ7U5PA4,1608299562,1.0,1298160000
A1KSN77RILJCB6,1608299562,5.0,1341446400
A1TN9PSDFMCQGW,1608299562,3.0,1335657600
ABNAWLVOR0PVA,1608299562,3.0,1302048000
AHDW6JXZH2FS8,1608299562,4.0,1300147200
A3952X5UQKYCQ4,1608299562,1.0,1307836800
A3D46ZU426CBSW,1608299627,2.0,1365120000
A1OUR89FMFFP2F,1608299627,1.0,1373846400
AU5ISCNFFZM9J,1608299627,4.0,1304812800
A29L3RMRY5GDPO,1608299627,3.0,1367107200
A3NAVWTII12KQ7,1608299627,1.0,1295481600
AVG54W5CJOBC,1608299627,5.0,1343692800
A1QOHP5JOGV7U9,1608299627,5.0,1383264000
A2PWX1Q3UAG7LZ,1608299627,1.0,1358899200
AV349IMZDLPAM,1608299627,5.0,1353628800
AADISURY9B1S2,1608299627,5.0,1388361600
A58G36VW7JQR7,1608299627,2.0,1297987200
A3D7YDIZZJ4V0P,1608299627,4.0,1356480000
A24IUBKYKL7RQ9,1608299627,2.0,1389225600
A99UMIFCLB3H5,1608299627,4.0,1365120000
A20LGJLFE53ESF,1608299627,5.0,1326240000
A2G2ZC6GFY8J4,1608299627,1.0,1391472000
A5YHNJAXWVVM5,1608299627,5.0,1296950400
AJEB0V2ZY2BLR,1608299627,2.0,1321574400
A2MZF8ODDG4FQF,1608299627,2.0,1374537600
A2DZE2IGJMHRFW,1608299740,1.0,1325203200
A28RQJF63D5NIA,1608299740,4.0,1397433600
A3LC7IJULUJNQF,1608299740,5.0,1378425600
A2Z0HCC4SESKMW,1608299740,5.0,1398643200
AN5U21UAN05Y6,1608299740,5.0,1322870400
A2SEPUUH6VAALN,1608299740,5.0,1396915200
A22VRSYU0TEUQ0,1608299899,1.0,1353801600
A1YYNTB5IRZG7F,1608299899,5.0,1350000000
A2E39WJW5OU9IL,1608299899,4.0,1308182400
A38TQFDHNL788Z,1608299899,4.0,1326067200
A4PSA9L4JXUJ5,1608299899,5.0,1387324800
A2APXNQER8ZL71,1608299899,1.0,1291420800
AMIGVTZZIWS6I,1608299953,4.0,1365552000
A1F7YU6O5RU432,1608299953,5.0,1365465600
A2Z2PH0KX9MAWP,1608299953,1.0,1303430400
A2MMDKNIM4ONRT,1608299953,5.0,1282780800
AIPJK5O8JYWCX,1608299953,4.0,1316044800
A27QXQQOLAMRRR,1608299953,4.0,1337817600
ATCOV5L2S1QXX,1608299953,1.0,1296345600
A3INPLAFCMRI3I,1608299953,4.0,1322956800
A3NHUQ33CFH3VM,1608299953,4.0,1285027200
A3M6LG4ENUNJ9U,1608299953,4.0,1313884800
A1IBKN1GXYJ3K4,1608299953,5.0,1295481600
A253TILLU81VZK,1608299953,5.0,1308182400
A2NY8GRHTY3X7B,1608299953,3.0,1346889600
A1ZBEIL78MLR9Z,1608299953,5.0,1284422400
A16NH7LQ483B63,1608299953,3.0,1391385600
A28QH3KX709FFQ,1608299953,1.0,1348185600
A2U6UH5W3VPKEL,1608299953,1.0,1305590400
A38FBFG21XSUG0,1608299953,1.0,1387756800
A3VBXQKRM7A4JR,1608299953,4.0,1294704000
AO129RJFPQUHN,1608299953,1.0,1333324800
A1K2DRL1KIZ8LC,1608299953,1.0,1353456000
A1XDMYX8QOW07N,1608299953,5.0,1283299200
A1NXY3AZUZERTN,1608299953,1.0,1350518400
A1R377IPZOKLMM,1608299953,5.0,1284768000
AKB2PYODH0TKS,1608299953,4.0,1290816000
A2WB4OWBUH2VQX,1608299953,4.0,1285113600
A1LV7Z7CW8JU39,1608299953,3.0,1398643200
A26BXYHJJPOQO1,1608299953,5.0,1371772800
A3U6J0DLLDEWM2,1608299953,5.0,1287446400
A1LSKHLYL5FWP5,1608299953,1.0,1350777600
A1Y1R5R1C96Q5M,1608299953,5.0,1298505600
A2AL0TUSJPKTR6,1608299953,4.0,1384300800
A1SNMIBCNGA499,1608299953,5.0,1358208000
AL797RRPQ9GCR,1608299953,2.0,1388188800
A3EH2K935PTSWR,1608299953,5.0,1332201600
A1ZU55TM45Y2R8,1608299953,4.0,1282694400
ADSFKIX44X8JV,1608299953,5.0,1286668800
ANH8VL45X2L1S,1608299953,5.0,1284422400
AS3HUBXKPE03W,1608299953,5.0,1283558400
A3PVZLAAIRLJHT,1608299953,4.0,1392336000
A17NVM7IAPF2NS,1608299953,3.0,1283126400
A2BWZGD7S0JZQJ,1608299953,5.0,1313625600
A4E0R5J52QUJ4,1608299953,5.0,1370131200
A2YBOWLYJZ4IX6,1608299953,1.0,1356048000
A3KEZLJ59C1JVH,1608299953,4.0,1293840000
A1NIGUK4M2ST8,1608299953,4.0,1305676800
AZIFVX289JTS,1608299953,5.0,1282521600
A3GASQRWPQW28W,1608299953,4.0,1284940800
AX7JSJMSYQBST,1608299953,3.0,1326153600
AQ6AGWKWMTY8H,1608299953,4.0,1289606400
A32Q5HN7RQN6GL,1608299953,3.0,1365465600
AQY5XBYSENNZQ,1608299953,4.0,1305763200
AB3UOVJDAO5CK,1608299953,5.0,1389571200
A28PI26ZHTY6ZQ,1608299953,5.0,1370736000
A2VOMCCZX9GH4U,1608299953,5.0,1360540800
A29HT9J9U4QPV5,1608299953,5.0,1285200000
